model,output_len,run_id,learning_rate,epochs_trained,best_test_loss_scaled,final_train_loss_scaled,final_test_loss_scaled,mse,mae,mape,r2
wg_tcn_transformer,90,1,1e-05,240,0.32457822064558667,0.45102818144692314,0.32566041582160526,142226.89,292.8314,25.263676047325134,0.4502591426581134
wg_tcn_transformer,90,2,1e-05,252,0.32555243207348716,0.44862886932161117,0.32698112891780007,143388.11,295.04166,25.298872590065002,0.44591328647511663
wg_tcn_transformer,90,3,1e-05,230,0.3257604655292299,0.4551010760996077,0.32581718100441825,143250.6,295.05222,25.254270434379578,0.4463717428264087
wg_tcn_transformer,90,4,1e-05,200,0.332224761446317,0.4588852392302619,0.3333675265312195,145215.08,297.52145,25.770416855812073,0.439057713184978
wg_tcn_transformer,90,5,1e-05,219,0.3308703237109714,0.45875564879841274,0.33132990532451206,145763.72,297.91495,25.248607993125916,0.43667182608603416
